objectid,parcelcount,buildvaccount,buildvacpercentage,date_update,Shape__Area,Shape__Length
1763,64,0,0,2025/07/07 00:00:00+00,18203.59765625,583.03146076003
1764,60,3,0.05,2025/07/07 00:00:00+00,16417.6796875,560.678510315727
1765,23,0,0,2025/07/07 00:00:00+00,7288.90625,342.808816604271
1766,59,1,0.02,2025/07/07 00:00:00+00,17956.15234375,654.534071202306
1767,65,1,0.02,2025/07/07 00:00:00+00,17188.92578125,571.7134535768
1768,19,1,0.05,2025/07/07 00:00:00+00,2047.79296875,255.14728062446
1769,44,0,0,2025/07/07 00:00:00+00,7376.6171875,508.005706242947
1770,20,0,0,2025/07/07 00:00:00+00,3965.078125,288.317985248158
1771,61,0,0,2025/07/07 00:00:00+00,17766.63671875,741.586286390155
1772,40,0,0,2025/07/07 00:00:00+00,17857.41796875,650.949173301981
1773,61,0,0,2025/07/07 00:00:00+00,53605.25,1200.1252630432
1774,65,0,0,2025/07/07 00:00:00+00,21523.18359375,678.575157996723
1775,48,0,0,2025/07/07 00:00:00+00,13938.80859375,495.62514121043
1776,73,0,0,2025/07/07 00:00:00+00,21944.54296875,693.269769779447
1777,11,0,0,2025/07/07 00:00:00+00,15233.671875,733.84405911219
1778,24,0,0,2025/07/07 00:00:00+00,11759.91015625,452.813465250844
1779,1,0,0,2025/07/07 00:00:00+00,47506.8046875,1000.45670551158
1780,68,0,0,2025/07/07 00:00:00+00,270973.53515625,3002.29387334313
1781,14,0,0,2025/07/07 00:00:00+00,27520.75390625,876.266520801519
1782,13,0,0,2025/07/07 00:00:00+00,5407.8046875,296.625687931183
1783,35,0,0,2025/07/07 00:00:00+00,14024.5703125,556.726611554753
1784,58,0,0,2025/07/07 00:00:00+00,18586.21484375,583.596980520665
1785,65,1,0.02,2025/07/07 00:00:00+00,16588.9140625,598.319971932827
1786,43,0,0,2025/07/07 00:00:00+00,8184.26953125,417.493896753188
1787,63,0,0,2025/07/07 00:00:00+00,12621.6171875,532.544769646385
1788,67,0,0,2025/07/07 00:00:00+00,19987.76953125,768.920225477564
1789,24,0,0,2025/07/07 00:00:00+00,20576.609375,587.676601412994
1790,44,0,0,2025/07/07 00:00:00+00,10439.453125,422.925929364121
1791,39,1,0.03,2025/07/07 00:00:00+00,18674.515625,692.783978463013
1792,86,1,0.01,2025/07/07 00:00:00+00,22951.8828125,737.51027214648
1793,36,0,0,2025/07/07 00:00:00+00,10682.3203125,421.793441590411
1794,70,2,0.03,2025/07/07 00:00:00+00,21276.40234375,666.312933494543
1795,55,1,0.02,2025/07/07 00:00:00+00,36829.38671875,920.780259422745
1796,69,0,0,2025/07/07 00:00:00+00,26954.6796875,1269.73303210088
1797,114,0,0,2025/07/07 00:00:00+00,50915.89453125,1183.84809793552
1798,32,0,0,2025/07/07 00:00:00+00,16082.67578125,490.342382487674
1799,43,0,0,2025/07/07 00:00:00+00,20411.41796875,640.333245661236
1800,127,0,0,2025/07/07 00:00:00+00,57155.31640625,1705.3385804397
1801,28,0,0,2025/07/07 00:00:00+00,4722.875,454.660918615113
1802,77,1,0.01,2025/07/07 00:00:00+00,10078.03515625,724.461339437133
1803,58,0,0,2025/07/07 00:00:00+00,22979.3046875,1060.63193809179
1804,57,0,0,2025/07/07 00:00:00+00,11551.28125,534.57059892561
1805,12,0,0,2025/07/07 00:00:00+00,2367.58984375,209.652612978746
1806,34,2,0.06,2025/07/07 00:00:00+00,3938.50390625,464.030127990226
1807,30,2,0.07,2025/07/07 00:00:00+00,4200.33203125,437.080367167806
1808,83,2,0.02,2025/07/07 00:00:00+00,26350.6796875,1256.18612413917
1809,25,2,0.08,2025/07/07 00:00:00+00,2818.33203125,319.689655358981
1810,54,0,0,2025/07/07 00:00:00+00,22722.94140625,712.638292572856
1811,37,1,0.03,2025/07/07 00:00:00+00,33485.90625,916.46244280206
1812,21,0,0,2025/07/07 00:00:00+00,3582.4921875,403.258865012854
1813,39,0,0,2025/07/07 00:00:00+00,91380.4921875,1963.15034989352
1814,62,1,0.02,2025/07/07 00:00:00+00,19649.76953125,927.112334897292
1815,35,0,0,2025/07/07 00:00:00+00,23069.26171875,674.545289803443
1816,5,0,0,2025/07/07 00:00:00+00,39438.94140625,1154.06908795703
1817,11,0,0,2025/07/07 00:00:00+00,20449.62890625,649.586799006648
1818,4,0,0,2025/07/07 00:00:00+00,699.99609375,111.266760445666
1819,11,1,0.09,2025/07/07 00:00:00+00,12478.6875,459.036064163112
1820,20,0,0,2025/07/07 00:00:00+00,6598.34765625,434.35388650586
1821,32,0,0,2025/07/07 00:00:00+00,12270.22265625,473.202081205882
1822,53,0,0,2025/07/07 00:00:00+00,13016.55859375,956.460647423772
1823,41,0,0,2025/07/07 00:00:00+00,12061.10546875,674.374222751801
1824,48,0,0,2025/07/07 00:00:00+00,17601.0078125,574.036644682053
1825,8,0,0,2025/07/07 00:00:00+00,3802.46875,276.906747554393
1826,99,0,0,2025/07/07 00:00:00+00,66003.609375,1567.40995529957
1827,40,0,0,2025/07/07 00:00:00+00,16094.0546875,608.074675057216
1828,42,1,0.02,2025/07/07 00:00:00+00,22768.6015625,694.005774104659
1829,42,0,0,2025/07/07 00:00:00+00,42644.21875,915.068091542957
1830,25,0,0,2025/07/07 00:00:00+00,10210.640625,519.867402518965
1831,27,0,0,2025/07/07 00:00:00+00,16931.26953125,583.394755571872
1832,18,0,0,2025/07/07 00:00:00+00,12227.33203125,449.766014095734
1833,52,0,0,2025/07/07 00:00:00+00,37875.5,889.023534700722
1834,49,0,0,2025/07/07 00:00:00+00,33527.27734375,864.964814753419
1835,32,0,0,2025/07/07 00:00:00+00,15389.4375,534.407667290503
1836,34,1,0.03,2025/07/07 00:00:00+00,20142.734375,661.186441362189
1837,31,1,0.03,2025/07/07 00:00:00+00,12911.66796875,496.637125613524
1838,64,3,0.05,2025/07/07 00:00:00+00,9228.99609375,493.397051465202
1839,25,2,0.08,2025/07/07 00:00:00+00,3564.01171875,363.800518611928
1840,51,1,0.02,2025/07/07 00:00:00+00,28862.5859375,973.985092492586
1841,37,1,0.03,2025/07/07 00:00:00+00,15329.9609375,584.293468797603
1842,19,0,0,2025/07/07 00:00:00+00,5159.34765625,349.15033864098
1843,25,2,0.08,2025/07/07 00:00:00+00,5617.81640625,403.774227662082
1844,29,0,0,2025/07/07 00:00:00+00,14630.05859375,627.223759626635
1845,34,0,0,2025/07/07 00:00:00+00,11808.31640625,674.242830820822
1846,25,0,0,2025/07/07 00:00:00+00,2242.8984375,231.517730892657
1847,40,0,0,2025/07/07 00:00:00+00,6441.44140625,576.006642491413
1848,53,0,0,2025/07/07 00:00:00+00,56974.2734375,1856.291820106
1849,42,2,0.05,2025/07/07 00:00:00+00,17665.6953125,568.517482844265
1850,8,0,0,2025/07/07 00:00:00+00,997.4296875,134.650329312821
1851,7,2,0.29,2025/07/07 00:00:00+00,1259.8125,146.313502292805
1852,16,0,0,2025/07/07 00:00:00+00,9056.88671875,382.286699794288
1853,27,4,0.15,2025/07/07 00:00:00+00,3373.02734375,345.861881603288
1854,70,5,0.07,2025/07/07 00:00:00+00,8338.71484375,486.079923676535
1855,49,0,0,2025/07/07 00:00:00+00,8746.45703125,921.217856374631
1856,27,3,0.11,2025/07/07 00:00:00+00,3344.83203125,346.43764331035
1857,24,0,0,2025/07/07 00:00:00+00,5094.88671875,385.01560823702
1858,23,0,0,2025/07/07 00:00:00+00,5487.62890625,346.624001349427
1859,46,1,0.02,2025/07/07 00:00:00+00,44143.3359375,1099.57483995241
1860,14,0,0,2025/07/07 00:00:00+00,6007.60546875,342.421624408407
1861,16,0,0,2025/07/07 00:00:00+00,12865.75390625,458.544093906928
1862,47,0,0,2025/07/07 00:00:00+00,23892.76171875,771.726754764974
1863,24,0,0,2025/07/07 00:00:00+00,10186.1328125,387.541986953312
1864,41,0,0,2025/07/07 00:00:00+00,40560.40625,1101.44392969159
1865,22,0,0,2025/07/07 00:00:00+00,22565.984375,695.720876506737
1866,15,1,0.07,2025/07/07 00:00:00+00,2467.38671875,237.198916502561
1867,19,0,0,2025/07/07 00:00:00+00,4473.6796875,309.936772566658
1868,46,0,0,2025/07/07 00:00:00+00,7896.96875,622.546843706436
1869,39,1,0.03,2025/07/07 00:00:00+00,6937.46484375,614.157303496376
1870,38,0,0,2025/07/07 00:00:00+00,110719.18359375,1593.84237434045
1871,57,0,0,2025/07/07 00:00:00+00,38092.421875,970.291640393486
1872,44,1,0.02,2025/07/07 00:00:00+00,11566.46484375,515.071444732779
1873,43,0,0,2025/07/07 00:00:00+00,7112.64453125,692.56992872596
1874,28,0,0,2025/07/07 00:00:00+00,2917.7421875,349.618069670013
1875,15,0,0,2025/07/07 00:00:00+00,2051.4609375,245.307074144686
1876,28,0,0,2025/07/07 00:00:00+00,3105.2734375,364.117472291606
1877,61,0,0,2025/07/07 00:00:00+00,22053.88671875,885.389251251237
1878,23,0,0,2025/07/07 00:00:00+00,3480.0625,330.150487393289
1879,19,0,0,2025/07/07 00:00:00+00,19013.6953125,557.373428501584
1880,11,0,0,2025/07/07 00:00:00+00,1712.84765625,188.120946497481
1881,35,2,0.06,2025/07/07 00:00:00+00,4908.12890625,475.456235500695
1882,32,0,0,2025/07/07 00:00:00+00,4094.98046875,442.409705164459
1883,30,0,0,2025/07/07 00:00:00+00,7041.2109375,526.109610669179
1884,49,2,0.04,2025/07/07 00:00:00+00,13054.7734375,539.257457865792
1885,51,1,0.02,2025/07/07 00:00:00+00,13630.2421875,489.655027485454
1886,169,1,0.01,2025/07/07 00:00:00+00,65303.125,1664.13888786601
1887,24,2,0.08,2025/07/07 00:00:00+00,5744.41796875,375.89235070354
1888,20,0,0,2025/07/07 00:00:00+00,4450.796875,262.107688375602
1889,50,1,0.02,2025/07/07 00:00:00+00,19236.25390625,781.163056865656
1890,27,0,0,2025/07/07 00:00:00+00,6025.7265625,414.166507347916
1891,70,1,0.01,2025/07/07 00:00:00+00,23859.7265625,807.048752123407
1892,58,0,0,2025/07/07 00:00:00+00,17478.6875,572.391456113514
1893,75,3,0.04,2025/07/07 00:00:00+00,20785.7578125,738.398679225413
1894,44,0,0,2025/07/07 00:00:00+00,22562.6640625,708.293615383862
1895,65,0,0,2025/07/07 00:00:00+00,20514.328125,634.229367105388
1896,66,0,0,2025/07/07 00:00:00+00,21355.7890625,653.165046185822
1897,33,2,0.06,2025/07/07 00:00:00+00,5548.6171875,506.438444078076
1898,28,4,0.14,2025/07/07 00:00:00+00,2942.1640625,351.670591911309
1899,9,0,0,2025/07/07 00:00:00+00,2201.61328125,205.070091313191
1900,17,1,0.06,2025/07/07 00:00:00+00,3247.984375,334.133303333915
1901,4,0,0,2025/07/07 00:00:00+00,784.44921875,112.64900474764
1902,52,1,0.02,2025/07/07 00:00:00+00,10403.4296875,550.378206560931
1903,79,6,0.08,2025/07/07 00:00:00+00,113494.578125,2266.26304075888
1904,28,1,0.04,2025/07/07 00:00:00+00,5651.9140625,421.67005988146
1905,8,0,0,2025/07/07 00:00:00+00,1633.26953125,166.634443812057
1906,2,0,0,2025/07/07 00:00:00+00,44285.10546875,843.406086672198
1907,13,0,0,2025/07/07 00:00:00+00,27114.1015625,966.563140032777
1908,34,1,0.03,2025/07/07 00:00:00+00,10068.640625,562.15420832057
1909,10,0,0,2025/07/07 00:00:00+00,1710.67578125,174.992282742483
1910,43,2,0.05,2025/07/07 00:00:00+00,11912.3828125,501.753774386914
1911,42,0,0,2025/07/07 00:00:00+00,12874.8359375,478.706789990439
1912,33,1,0.03,2025/07/07 00:00:00+00,12082.0625,468.749203827534
1913,15,0,0,2025/07/07 00:00:00+00,7207.07421875,348.485508367816
1914,47,0,0,2025/07/07 00:00:00+00,7187.06640625,492.390694999303
1915,21,0,0,2025/07/07 00:00:00+00,2713.22265625,294.815632288822
1916,25,0,0,2025/07/07 00:00:00+00,3556.6484375,358.577916465051
1917,29,0,0,2025/07/07 00:00:00+00,3590.9921875,406.861213672883
1918,29,0,0,2025/07/07 00:00:00+00,4378.02734375,344.759656790288
1919,43,0,0,2025/07/07 00:00:00+00,5907.21484375,561.833237527357
1920,25,0,0,2025/07/07 00:00:00+00,3765.49609375,365.044390467217
1921,40,0,0,2025/07/07 00:00:00+00,18125.84375,602.388976091106
1922,52,1,0.02,2025/07/07 00:00:00+00,21557.61328125,752.408459097149
1923,13,0,0,2025/07/07 00:00:00+00,2848.08203125,238.128780137427
1924,20,0,0,2025/07/07 00:00:00+00,3620.61328125,327.462855010559
1925,31,0,0,2025/07/07 00:00:00+00,18956.88671875,637.139494608506
1926,34,0,0,2025/07/07 00:00:00+00,18258.8671875,630.274723643688
1927,58,0,0,2025/07/07 00:00:00+00,25853.86328125,755.668719478149
1928,27,0,0,2025/07/07 00:00:00+00,19243.93359375,720.470385141377
1929,53,0,0,2025/07/07 00:00:00+00,37111.98046875,1035.98298723903
1930,58,0,0,2025/07/07 00:00:00+00,18827.9140625,633.948845278511
1931,16,0,0,2025/07/07 00:00:00+00,3565.6640625,295.568266872719
1932,47,1,0.02,2025/07/07 00:00:00+00,16796.0625,605.220278195044
1933,24,0,0,2025/07/07 00:00:00+00,3319.5390625,323.55282234289
1934,46,0,0,2025/07/07 00:00:00+00,10329.9765625,534.981377327457
1935,15,1,0.07,2025/07/07 00:00:00+00,2526.859375,242.462820052907
1936,32,1,0.03,2025/07/07 00:00:00+00,4556.67578125,432.534907178902
1937,30,2,0.07,2025/07/07 00:00:00+00,6729.0703125,431.908925839633
1938,66,0,0,2025/07/07 00:00:00+00,14083.29296875,942.916003936404
1939,23,0,0,2025/07/07 00:00:00+00,15717.9609375,542.832300693832
1940,51,0,0,2025/07/07 00:00:00+00,8528.71875,604.565236732585
1941,55,0,0,2025/07/07 00:00:00+00,6605.9921875,492.520914300774
1942,48,0,0,2025/07/07 00:00:00+00,5510.73046875,527.639435708371
1943,38,0,0,2025/07/07 00:00:00+00,9788.796875,591.604485360792
1944,14,0,0,2025/07/07 00:00:00+00,1405.43359375,209.212984700779
1945,21,2,0.1,2025/07/07 00:00:00+00,4197.33984375,345.559210156232
1946,14,0,0,2025/07/07 00:00:00+00,17042.9765625,575.11623196985
1947,38,0,0,2025/07/07 00:00:00+00,16108.07421875,784.539247776318
1948,40,0,0,2025/07/07 00:00:00+00,9277.5703125,505.859143472233
1949,46,0,0,2025/07/07 00:00:00+00,8228.4921875,417.358008257916
1950,50,0,0,2025/07/07 00:00:00+00,13663.18359375,522.05278877791
1951,75,0,0,2025/07/07 00:00:00+00,19940.1328125,692.986070688889
1952,56,0,0,2025/07/07 00:00:00+00,14085.2734375,534.024746545623
1953,51,0,0,2025/07/07 00:00:00+00,14424.21875,541.324938150596
1954,54,0,0,2025/07/07 00:00:00+00,133876.38671875,2146.82361599055
1955,57,0,0,2025/07/07 00:00:00+00,25680.125,888.816603866166
1956,11,0,0,2025/07/07 00:00:00+00,1367.34375,173.195855082222
1957,32,0,0,2025/07/07 00:00:00+00,6388.96875,464.308446405732
1958,32,0,0,2025/07/07 00:00:00+00,6722.83984375,466.882422531249
1959,66,2,0.03,2025/07/07 00:00:00+00,8242.3671875,484.302411259498
1960,21,0,0,2025/07/07 00:00:00+00,125621.78125,1699.17533445464
1961,36,1,0.03,2025/07/07 00:00:00+00,15811.05078125,804.420751562424
1962,48,0,0,2025/07/07 00:00:00+00,13227.3515625,859.446159882402
1963,27,6,0.22,2025/07/07 00:00:00+00,11761.04296875,530.033976239652
1964,80,0,0,2025/07/07 00:00:00+00,19401.0703125,936.344023614221
1965,53,1,0.02,2025/07/07 00:00:00+00,16273.58984375,614.478994632124
1966,58,2,0.03,2025/07/07 00:00:00+00,16602.11328125,789.499761958605
1967,35,0,0,2025/07/07 00:00:00+00,5647.69921875,472.183685626138
1968,38,0,0,2025/07/07 00:00:00+00,16935.67578125,773.419468566887
1969,1,0,0,2025/07/07 00:00:00+00,957.35546875,126.228318118399
1970,78,2,0.03,2025/07/07 00:00:00+00,37602.89453125,1522.04451627053
1971,30,1,0.03,2025/07/07 00:00:00+00,20392.84375,678.439227622604
1972,46,4,0.09,2025/07/07 00:00:00+00,6910.953125,378.958726351101
1973,35,1,0.03,2025/07/07 00:00:00+00,9327.67578125,582.421794688978
1974,33,1,0.03,2025/07/07 00:00:00+00,3942.28515625,437.163839701934
1975,52,0,0,2025/07/07 00:00:00+00,15775.84375,557.055923670904
1976,40,0,0,2025/07/07 00:00:00+00,17245.1640625,573.026348388686
1977,34,0,0,2025/07/07 00:00:00+00,14491.16796875,546.454116898919
1978,29,0,0,2025/07/07 00:00:00+00,15740.75390625,531.255090101514
1979,11,0,0,2025/07/07 00:00:00+00,12109.5078125,439.127775104297
1980,40,0,0,2025/07/07 00:00:00+00,16058.12890625,561.390854766321
1981,60,0,0,2025/07/07 00:00:00+00,76143.140625,1569.87999428374
1982,30,0,0,2025/07/07 00:00:00+00,30688.41015625,911.933094354945
1983,30,0,0,2025/07/07 00:00:00+00,6920.8125,651.668602544873
1984,27,1,0.04,2025/07/07 00:00:00+00,6574.62890625,322.716306518404
1985,14,0,0,2025/07/07 00:00:00+00,2364.4140625,225.671042595836
1986,27,0,0,2025/07/07 00:00:00+00,5942.984375,431.620008350355
1987,26,0,0,2025/07/07 00:00:00+00,2926.75,333.929601529017
1988,51,1,0.02,2025/07/07 00:00:00+00,9306.6875,432.80102026984
1989,35,1,0.03,2025/07/07 00:00:00+00,4025.6015625,442.557105330007
1990,48,1,0.02,2025/07/07 00:00:00+00,14109.73046875,868.891986711398
1991,42,0,0,2025/07/07 00:00:00+00,7919.953125,527.267065439719
1992,40,0,0,2025/07/07 00:00:00+00,6681.78515625,530.499883638961
1993,27,0,0,2025/07/07 00:00:00+00,4913.2890625,364.477262631209
1994,48,0,0,2025/07/07 00:00:00+00,8117.96484375,557.101339733678
1995,39,0,0,2025/07/07 00:00:00+00,21362.87109375,626.467901735219
1996,47,0,0,2025/07/07 00:00:00+00,28830.53125,722.375451813782
1997,22,1,0.05,2025/07/07 00:00:00+00,5550.625,396.64347946897
1998,12,0,0,2025/07/07 00:00:00+00,3411.13671875,231.34182066166
1999,32,1,0.03,2025/07/07 00:00:00+00,19184.77734375,801.230886151487
2000,22,0,0,2025/07/07 00:00:00+00,3152.95703125,311.689293109488
2001,57,0,0,2025/07/07 00:00:00+00,18272.02734375,1134.27895538546
2002,88,1,0.01,2025/07/07 00:00:00+00,23750.62890625,1458.09646146782
2003,34,0,0,2025/07/07 00:00:00+00,4914.32421875,431.167249633483
2004,46,3,0.07,2025/07/07 00:00:00+00,9138.52734375,490.757555269785
2005,54,2,0.04,2025/07/07 00:00:00+00,7936.6796875,572.088187073382
2006,22,0,0,2025/07/07 00:00:00+00,6013.54296875,331.540661951857
2007,40,1,0.03,2025/07/07 00:00:00+00,11689.625,559.815790669484
2008,34,0,0,2025/07/07 00:00:00+00,4237.55859375,363.278104279648
2009,7,0,0,2025/07/07 00:00:00+00,2003.5859375,183.010310972442
2010,10,0,0,2025/07/07 00:00:00+00,4879.67578125,306.713980820184
2011,28,0,0,2025/07/07 00:00:00+00,5195.625,424.442494931854
2012,36,2,0.06,2025/07/07 00:00:00+00,10713.72265625,421.147386672581
2013,34,1,0.03,2025/07/07 00:00:00+00,10276.46875,781.670426957676
2014,10,0,0,2025/07/07 00:00:00+00,2122.22265625,194.318294949289
2015,36,0,0,2025/07/07 00:00:00+00,182479.046875,2414.83892537195
2016,64,0,0,2025/07/07 00:00:00+00,16741.69140625,568.944275068928
2017,72,1,0.01,2025/07/07 00:00:00+00,12274.3984375,550.200766666555
2018,33,0,0,2025/07/07 00:00:00+00,7678.2734375,507.697455921866
2019,32,0,0,2025/07/07 00:00:00+00,8720.28125,534.848118732387
2020,45,0,0,2025/07/07 00:00:00+00,6807.87109375,464.066210792961
2021,18,0,0,2025/07/07 00:00:00+00,23434.7109375,664.725742096295
2022,86,4,0.05,2025/07/07 00:00:00+00,94869.8828125,1355.35864620374
2023,3,0,0,2025/07/07 00:00:00+00,27548.06640625,1445.94263778739
2024,78,0,0,2025/07/07 00:00:00+00,38633.19140625,990.540367257151
2025,152,1,0.01,2025/07/07 00:00:00+00,414067.875,4250.53590895092
2026,42,0,0,2025/07/07 00:00:00+00,15171.78125,630.576615766863
2027,28,0,0,2025/07/07 00:00:00+00,73278.66796875,1318.52134969645
2028,58,1,0.02,2025/07/07 00:00:00+00,69168.54296875,1359.43474465363
2029,30,0,0,2025/07/07 00:00:00+00,3381.71875,259.143223467739
2030,74,0,0,2025/07/07 00:00:00+00,36724.48046875,927.65175744053
2031,10,0,0,2025/07/07 00:00:00+00,11626.3828125,526.671282560569
2032,29,0,0,2025/07/07 00:00:00+00,20866.5,616.694811247941
2033,31,0,0,2025/07/07 00:00:00+00,16065.76171875,588.237920524661
2034,50,0,0,2025/07/07 00:00:00+00,10068.75,456.261225231153
2035,16,0,0,2025/07/07 00:00:00+00,3224.7578125,304.330234781219
2036,16,0,0,2025/07/07 00:00:00+00,1889.06640625,236.954350457386
2037,56,2,0.04,2025/07/07 00:00:00+00,6389.79296875,400.471404181997
2038,44,0,0,2025/07/07 00:00:00+00,12583.87109375,460.152585086967
2039,26,1,0.04,2025/07/07 00:00:00+00,5001.78125,374.933165990744
2040,28,1,0.04,2025/07/07 00:00:00+00,5143.86328125,397.988905559233
2041,51,1,0.02,2025/07/07 00:00:00+00,13106.42578125,761.943322886221
2042,68,0,0,2025/07/07 00:00:00+00,10466.3359375,520.894980418535
2043,31,1,0.03,2025/07/07 00:00:00+00,31938.05859375,1011.95504350286
2044,19,1,0.05,2025/07/07 00:00:00+00,2450.2421875,257.351034116932
2045,30,1,0.03,2025/07/07 00:00:00+00,4179.24609375,394.618395818914
2046,7,3,0.43,2025/07/07 00:00:00+00,1302.8046875,146.562829894312
2047,23,0,0,2025/07/07 00:00:00+00,10496.9765625,492.459135263924
2048,36,1,0.03,2025/07/07 00:00:00+00,3741.91015625,435.387394626574
2049,26,0,0,2025/07/07 00:00:00+00,5002.62109375,374.763238250047
2050,58,1,0.02,2025/07/07 00:00:00+00,61997.02734375,1927.21262094359
