OBJECTID,TRAIL_NAME,TRAIL_SYSTEM,ALIAS,LABEL,TRAIL_ID,TRAIL_TYPE,TRAIL_SURFACE,TRAIL_STATUS,TRAIL_RESTRICTIONS,PEDESTRIAN_ACCESS,BIKE_ACCESS,HORSE_ACCESS,CIRCUIT_TRAIL,ECG_TRAIL,SRT_TRAIL,DRG_TRAIL,MILES,COMMENTS,NMT911_TRAIL,Shape__Length
1591,Minor Trail,FDR,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00995872,,N,20.8664384607381
1592,Minor Trail,FDR,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01034604,,N,21.6767998713598
1593,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.26123999,,N,549.171349769596
1594,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04161322,,N,87.4913497326871
1595,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02649405,,N,55.56447161118
1596,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.06916735,,N,144.93796934869
1597,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03260488,,N,68.312108383388
1598,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00870049,,N,18.2463074823341
1599,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03406734,,N,71.5502453072902
1600,Minor Trail,WEST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.11114031,,N,233.324476625827
1601,Minor Trail,WEST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02072888,,N,43.4872777774153
1602,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03271679,,N,68.8227058178434
1603,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01040234,,N,21.8832211920118
1604,Minor Trail,WEST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01764327,,N,37.0132318407058
1605,Trolley Trail,WEST_FAIRMOUNT,Skew Arch Bridge,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01690738,Skew Arch Bridge Tunnel,N,35.5462912958932
1606,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01515529,,N,31.9315951394752
1607,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03712275,,N,77.9880039566411
1608,Minor Trail,BURHOLME,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05316548,,N,111.822139417962
1609,Minor Trail,BURHOLME,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0197335,,N,41.5103695624556
1610,Minor Trail,BURHOLME,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05717726,,N,120.377326734644
1611,Minor Trail,BURHOLME,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01234964,,N,25.9521846653238
1612,Minor Trail,BURHOLME,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.07998337,,N,168.176628054621
1613,Minor Trail,BURHOLME,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06963177,,N,146.499580333214
1614,Minor Trail,BURHOLME,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05329682,,N,112.17227868633
1615,Minor Trail,BURHOLME,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.20387031,,N,429.255261854145
1616,Minor Trail,BURHOLME,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.06602158,,N,138.95495267567
1617,Minor Trail,BURHOLME,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00909378,,N,19.1016936494417
1618,Kelly Drive Trail,EAST_FAIRMOUNT,"Waterworks Drive, Seahorse Circle",,,MINOR,HARD,EXISTING,,Y,Y,N,Y,Y,N,N,0.01338886,,N,28.172350118912
1619,Cobbs Creek Trail,COBBS_LOWER,,Cobbs Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.08135321,,N,171.242648374359
1620,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01814949,,N,38.1115062400221
1621,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0155381,,N,32.6195817848005
1622,Bartrams Mile,BARTRAMS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.00275471,,N,5.7935753469212
1623,Minor Trail,EAST_FAIRMOUNT,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.02472931,,N,51.9260160345717
1624,Minor Trail,WISSAHICKON,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02578457,Opened as part of the Fall 2021 reroute,N,54.2972530447178
1625,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09220281,Opened as part of the Fall 2021 reroute,N,194.045265176156
1626,Minor Trail,COBBS_CARROLL,,,,MINOR,SOFT,EXISTING,,Y,N,N,N,N,N,N,0.01348892,,N,28.3106805674661
1627,Minor Trail,COBBS_CARROLL,,,,MINOR,SOFT,EXISTING,,Y,N,N,N,N,N,N,0.00740499,,N,15.5627007109015
1628,Minor Trail,COBBS_CARROLL,,,,CONNECTOR,SOFT,EXISTING,,Y,N,N,N,N,N,N,0.01033319,,N,21.6965060754742
1629,Minor Trail,COBBS_CARROLL,,,,MINOR,SOFT,EXISTING,,Y,N,N,N,N,N,N,0.02335263,,N,49.0815855733849
1630,Minor Trail,COBBS_CARROLL,,,,MINOR,SOFT,EXISTING,,Y,N,N,N,N,N,N,0.00596785,,N,12.5402606334474
1631,Minor Trail,MORRIS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.02353927,,N,49.3831783105336
1632,Minor Trail,MORRIS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0066188,,N,13.8820899991108
1633,Minor Trail,COBBS_LOWER,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00672099,,N,14.1395880970818
1634,Minor Trail,COBBS_LOWER,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02231545,Bridge over Cobbs Creek,N,46.7839414527292
1635,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03775739,,N,79.0901501049297
1636,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,Y,Y,N,N,0.03689393,,N,77.3418716519158
1637,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.01671448,,N,35.0444601007091
1638,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.02327473,,N,48.7901133279815
1639,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.01172962,,N,24.5954855644605
1640,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.06225136,,N,130.60915208117
1641,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.02199193,,N,46.2001389431749
1642,Minor Trail,WISSAHICKON,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.00622148,,N,13.050990070347
1643,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0156451,,N,32.8163632718828
1644,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.02223697,,N,46.641766119488
1645,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00611312,,N,12.8278536986338
1646,Strawberry Mansion Bridge North Sidepath,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.03274579,,N,68.759152123625
1647,Strawberry Mansion Bridge North Sidepath,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.02713794,,N,56.9965722579515
1648,Strawberry Mansion Bridge South Sidepath,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0284027,,N,59.6375532759349
1649,Strawberry Mansion Bridge South Sidepath,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.03774478,,N,79.2798699042535
1650,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00612072,,N,12.8601635403793
1651,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.09597235,,N,201.641943068891
1652,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01905898,,N,40.0395337380825
1653,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.0105544,,N,22.1542977255139
1654,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00900352,,N,18.897259546414
1655,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01195728,,N,25.1421094247041
1656,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02719653,,N,57.111363690462
1657,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05089598,,N,106.975619577979
1658,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02990252,,N,62.8587782360615
1659,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09553604,,N,200.731330318007
1660,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.06992133,,N,147.156480934355
1661,Minor Trail,PENNYPACK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03723156,,N,78.5022084266819
1662,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.10312897,,N,216.791195538103
1663,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0977064,,N,205.410630905381
1664,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.08337332,,N,175.213348677294
1665,Minor Trail,PENNYPACK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.06768853,,N,142.668010143583
1666,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04943246,,N,103.981435660233
1667,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00747312,,N,15.7109463596962
1668,Minor Trail,PENNYPACK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.05974434,,N,125.639871170458
1669,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04562089,,N,95.8300096315381
1670,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.03544637,,N,74.7158695042744
1671,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00733681,,N,15.4534931836511
1672,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0173845,,N,36.5706278879643
1673,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02000999,,N,42.1807757041494
1674,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06074568,,N,127.835665435595
1675,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06324237,,N,133.186751307923
1676,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01422501,,N,29.8900561556188
1677,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00751205,,N,15.7863142837011
1678,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02538904,,N,53.3254625729688
1679,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03089052,,N,64.998764138137
1680,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.07703362,,N,161.838923548513
1681,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04393943,,N,92.3074872299491
1682,Minor Trail,PENNYPACK,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01371917,,N,28.8210268004504
1683,Minor Trail,PENNYPACK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02655284,,N,55.9979869576511
1684,Minor Trail,PENNYPACK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.02259874,,N,47.5368228512067
1685,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.08908239,,N,187.06875177823
1686,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01609116,,N,33.8484726090553
1687,Pleasant Hill Trail - Connector,NORTH_DELAWARE,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01131955,,N,23.8258392302417
1688,Pleasant Hill Trail,NORTH_DELAWARE,,Pleasant Hill Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.05866318,,N,123.274497430054
1689,Poquessing 3 Trail,POQUESSING,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04789028,,N,100.909646290095
1690,Poquessing 3 Trail,POQUESSING,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00494168,,N,10.4255384042214
1691,Roxborough Reservoir Loop,OTHER,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00757541,,N,15.9688316316223
1692,Roxborough Reservoir Loop,OTHER,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00635278,,N,13.3919205582222
1693,Roxborough Reservoir Loop,OTHER,,,,DATA_CONNECTION,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00608599,,N,12.8279051613956
1694,Roxborough Reservoir Loop,OTHER,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.09365342,,N,197.085445137458
1695,Roxborough Reservoir Loop,OTHER,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0495316,,N,104.291925473236
1696,Roxborough Reservoir Loop,OTHER,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0437641,,N,92.1062508082814
1697,Roxborough Reservoir Loop,OTHER,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.06558801,,N,137.943327706365
1698,Roxborough Reservoir Loop,OTHER,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.57296039,,N,1205.39224435866
1699,Yellow Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04098669,,N,86.3524669874688
1700,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00658642,,N,13.8308858418414
1701,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00492726,,N,10.3656886309866
1702,Orange Trail,WISSAHICKON,,Orange Trail,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.05273021,,N,110.724523256352
1703,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05234717,Minor changes as part of Fall 2021 reroute,N,109.945420671246
1704,Orange Trail,WISSAHICKON,,Orange Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.25368903,,N,534.119165669681
1705,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.1386525,,N,291.754466965589
1706,Livezey Lane Sidepath,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01996533,,N,41.9254148192666
1707,Livezey Lane Sidepath,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04593179,,N,96.5693680513893
1708,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0062604,,N,13.1460240109255
1709,Minor Trail,WISSAHICKON,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.013211,,N,27.8492013597023
1710,White Trail,WISSAHICKON,,White Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.1066257,,N,224.066110098497
1711,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0282491,,N,59.5398950653192
1712,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.30418786,,N,640.199796297431
1713,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01071806,,N,22.5810341494627
1714,Minor Trail,WISSAHICKON,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09847027,,N,207.048008018555
1715,Minor Trail,WISSAHICKON,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05956861,,N,125.125093627053
1716,Minor Trail,WISSAHICKON,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.07364425,,N,154.816433786845
1717,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00353836,,N,7.43454461180279
1718,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00385756,,N,8.08212349481726
1719,Minor Trail,PENNYPACK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.17200636,,N,361.692238814605
1720,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09238561,,N,194.663125036172
1721,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.1016837,,N,214.19069830623
1722,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00587465,,N,12.3392443677618
1723,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01637883,,N,34.3948984726266
1724,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01418214,,N,29.7341421564389
1725,Minor Trail,WISSAHICKON,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0084146,,N,17.6419245012757
1726,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09902157,,N,208.166520245684
1727,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03418212,,N,71.9454618629523
1728,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03821519,,N,80.45399415958
1729,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03741947,,N,78.5648078116179
1730,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03482878,,N,73.2295167708895
1731,Minor Trail,WISSAHICKON_CARPENTERS_WOODS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00532865,,N,11.2079721172541
1732,Minor Trail,MORRIS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.00519874,,N,10.9051215925347
1733,Minor Trail,MORRIS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.01692179,,N,35.5134474138251
1734,Minor Trail,MORRIS,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.02215384,,N,46.474620201335
1735,Kelly Drive Trail,EAST_FAIRMOUNT,"Waterworks Drive, Seahorse Circle",,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01719954,,N,36.1489490801848
1736,Kelly Drive Trail,EAST_FAIRMOUNT,"Waterworks Drive, Seahorse Circle",,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01510676,,N,31.6742734971354
1737,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.04100048,,N,86.2435381511508
1738,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.04138237,,N,86.8421687396681
1739,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.23741966,,N,499.33141811047
1740,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01875952,,N,39.482477449786
1741,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.13840879,,N,291.363678795577
1742,Minor Trail,PENNYPACK,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.10023153,,N,210.891056037693
1743,Pennypack Trail,PENNYPACK,,,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.02381847,,N,50.1234124515046
1744,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.39096057,,N,823.521209410448
1745,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.21184117,,N,445.359964778988
1746,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.09898441,,N,208.659929476004
1747,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.06895742,,N,145.236489794267
1748,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.24847978,,N,522.930420076862
1749,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.38082185,,N,801.475801616358
1750,Tacony Creek Trail,TACONY_FRANKFORD,,,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.04203026,,N,88.5086655683742
1751,Tacony Creek Trail,TACONY_FRANKFORD,,Tacony Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.05687821,,N,119.758278530768
1752,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.08521267,,N,179.126375291266
1753,Pennypack Trail,NORTH_DELAWARE,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.05889423,,N,123.767902421453
1754,Pennypack Trail,NORTH_DELAWARE,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,Y,0.05184058,,N,109.114407332458
1755,Pennypack Trail,PENNYPACK,,,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.01073805,,N,22.5575333289477
1756,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.13649576,,N,287.116824664178
1757,Pennypack Trail,PENNYPACK,,Pennypack Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.17362623,,N,365.283601491
1758,Pennypack Trail,PENNYPACK,,,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.01301409,,N,27.4230734852931
1759,Manayunk Canal Towpath,SRT_TOWPATH,,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.06565302,,N,138.061511153003
1760,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.35093938,,N,739.494608035092
1761,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.13682653,,N,287.955553359752
1762,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.05413923,,N,114.089715569035
1763,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.35825549,,N,754.064355310088
1764,Forbidden Drive,WISSAHICKON,,,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.04605909,,N,97.0369281651674
1765,Forbidden Drive,WISSAHICKON,,,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.04829694,,N,101.770941051779
1766,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.11873195,,N,249.944505341965
1767,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.17805309,,N,374.852763577265
1768,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.06348542,,N,133.756310076447
1769,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.12590212,,N,265.371636060205
1770,Forbidden Drive,WISSAHICKON,,Forbidden Drive,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.06485418,,N,136.684859874246
